explorer,model,seed,mean_1st_dim,var_1st_dim,time,n_logprob,n_steps,acceptance_prob,energy_jump_dist,miness,minKSess,geyerESS
DRHMC,orbital,3,0.0,0.0,1.616400458,0,0,0.0,NaN,NaN,1.6980611162855581,NaN
DRHMC,orbital,4,0.0,0.0,1.6177875,0,0,0.0,NaN,NaN,1.6980611162855581,NaN
DRHMC,orbital,5,0.0,0.0,1.606851209,0,0,0.0,NaN,NaN,1.6980611162855581,NaN
DRHMC,orbital,6,0.0,0.0,1.609951666,0,0,0.0,NaN,NaN,1.6980611162855581,NaN
DRHMC,orbital,7,0.0,0.0,1.600037211,0,0,0.0,NaN,NaN,1.6980611162855581,NaN
DRHMC,orbital,8,0.0,0.0,1.6163585,0,0,0.0,NaN,NaN,1.6980611162855581,NaN
DRHMC,orbital,9,0.0,0.0,1.628838583,0,0,0.0,NaN,NaN,1.6980611162855581,NaN
DRHMC,orbital,10,0.0,0.0,1.6051671660000002,0,0,0.0,NaN,NaN,1.6980611162855581,NaN
HitAndRunSlicer,orbital,1,-0.8454078385859316,6.129702603081019e-5,9.161117333,6028399,3129948,1.0,0.7842673600221084,66.05948810939786,0.754693829460248,1.3603582066274043
HitAndRunSlicer,orbital,2,-0.8414846393759149,0.00015315043680129604,9.208987624999999,6077476,3147047,1.0,0.762235704769816,66.05622128680203,0.754693829460248,1.3522738142350732
HitAndRunSlicer,orbital,3,-0.8313095903808769,1.3827218797684218e-5,9.293923375000002,6052334,3125074,1.0,0.7540679944796168,66.25688800368441,0.754693829460248,1.330778852473953
HitAndRunSlicer,orbital,4,-0.851935455658323,9.047422814780375e-5,8.841682460000001,6000626,3067800,1.0,0.7720141582665425,66.32479559138633,0.754693829460248,1.3851861010449131
HitAndRunSlicer,orbital,5,-0.8306379552320761,0.00011410705904350631,9.105191416,6005749,3072475,1.0,0.7661868460692972,65.96880907945096,0.754693829460248,1.330910433775957
HitAndRunSlicer,orbital,6,-0.8320840721119818,2.629876213412278e-5,9.339582623,6031466,3109994,1.0,0.7775939214163792,66.41431758067712,0.754693829460248,1.3095153233136099
HitAndRunSlicer,orbital,7,-1.6098539352005363,0.0010189791237921913,8.924050665,6008058,3066445,1.0,0.770658141900076,65.7890195782154,0.8981480284485595,1.2986807392739934
HitAndRunSlicer,orbital,8,-2.0096964214006148,0.017494956690787242,8.840898582,5978051,3073701,1.0,0.7884216068943609,66.1289220410169,0.8981480284485595,1.353940473883999
HitAndRunSlicer,orbital,9,-1.6396921811613345,0.0016586089972165268,8.957593208999999,5943079,3041758,1.0,0.7894782631077121,66.02487746507397,0.8981480284485595,1.3124117699084719
HitAndRunSlicer,orbital,10,-1.652077572468382,9.195897539224094e-5,9.254344209,6066391,3133128,1.0,0.7806268048922338,66.2508188207042,0.8981480284485595,1.4573933914870714
NUTS,orbital,1,-4.324465425440406,0.00963825435292688,27.892945914000002,131068,1596077,0.9111032469755179,0.9434494903119304,65.74638857166026,0.754693829460248,1.2929546375285808
NUTS,orbital,2,-2.2325300369456196,1.5777964025188622e-11,8.593120789,131068,429588,0.16939509669337233,0.3163592545217228,66.51284135514283,0.754693829460248,1.2972962299205042
NUTS,orbital,3,0.6835672147691575,1.547943935603678e-5,11.850747711,131068,628714,0.8649002547935138,937.0015402958413,65.74408614880679,0.8981480284485595,1.2946369721565898
NUTS,orbital,4,-0.5931717182085017,0.005074434184371652,26.949407833000002,131068,1599418,0.8392094037674822,1.1720825178964893,65.84204427391947,0.8981480284485595,1.2941285205400213
NUTS,orbital,5,0.5063340719614449,4.896808082676871e-12,12.715276126,131068,699180,0.8609284089982523,0.4004327245912717,65.72969624136972,0.8981480284485595,1.2935307186810603
NUTS,orbital,6,-2.365821705228047,0.001018809601016569,9.68595125,131068,483644,0.15270086654224846,2.0164783990987853,65.88323388371853,0.754693829460248,1.2946171995363953
NUTS,orbital,7,-1.4484974486504247,4.0606626137477e-8,7.725383624999999,131068,377261,0.14509619118037242,1.3983029308829222,66.2280676343095,0.8981480284485595,1.2945983719411067
NUTS,orbital,8,2.020293145937372,4.740771640522334e-12,13.739060915,131068,763874,0.1668278510567507,0.4075060902701689,66.42941563211043,0.754693829460248,1.3023151048502908
NUTS,orbital,9,0.43799608532337797,0.027456152794044356,27.329382500999998,131068,1610603,0.8313947775283739,1.2549084266950485,65.74343404701143,0.754693829460248,1.2974187137571178
NUTS,orbital,10,-0.7429304148582936,0.0007030112486719242,26.654642667,131068,1612513,0.7958912239510102,1.2966275833916299,65.8523410668596,0.8981480284485595,1.2989554096993232
